n,degree,density,seed,distribution,K,schedule,tau,normalized,probe_gap,state_max,entropy_bound,distance_max,distance_mae,mean_max,mean_mae,closeness_mae,invalid_closeness_nodes
12,5,0.2,1,uniform,11,fixed.01,0.01,False,0.37192103737335125,0.023025850963017902,0.1299292872452747,0.005876020608062138,8.932361537969139e-05,0.0005347888694871017,8.932361537959214e-05,3.0035944594677955e-05,0
12,5,0.2,1,uniform,11,fixed.01,0.01,True,0.37192103737335125,0.023025850963017902,0.1299292872452747,0.1296944959681512,0.11956441362379723,0.12436263104221257,0.11956441362379715,0.03405962411755029,0
12,5,0.2,1,uniform,11,size_scaled,0.004707082837572817,False,0.37192103737335125,0.01083845877328482,0.061158791809030125,0.002276399251269101,3.449095947196466e-05,0.0002069454626354439,3.4490959471851955e-05,1.1591456996913144e-05,0
12,5,0.2,1,uniform,11,size_scaled,0.004707082837572817,True,0.37192103737335125,0.01083845877328482,0.061158791809030125,0.06105418086217651,0.0562875143415258,0.05853905764435097,0.0562875143415257,0.01660030233275803,0
12,5,0.2,1,loguniform,11,fixed.1,0.1,False,0.2660193885761942,0.5288846506412319,1.299292872452747,0.3371512771450743,0.20945313706705357,0.294224309395437,0.2094531370670536,1.9171274768613744,0
12,5,0.2,1,loguniform,11,fixed.1,0.1,True,0.2660193885761942,0.5288846506412319,1.299292872452747,1.1572982252244521,0.9870842353247151,1.044092297763958,0.9870842353247151,1.3254609424319395,0
12,5,0.2,1,loguniform,11,fixed.01,0.01,False,0.2660193885761942,0.03788456389693928,0.1299292872452747,0.004684458116749557,0.00019514470115023272,0.0005845780300350323,0.00019514470115017854,0.0008898024174307887,0
12,5,0.2,1,loguniform,11,fixed.01,0.01,True,0.2660193885761942,0.03788456389693928,0.1299292872452747,0.12924541914952808,0.11945859253802664,0.12385259684189148,0.11945859253802665,0.40227328018446,0
12,5,0.2,1,loguniform,11,size_scaled,0.004707082837572817,False,0.2660193885761942,0.01400617561007339,0.061158791809030125,0.0012330281489076889,1.9092522637494483e-05,0.00011269069120406483,1.909252263748255e-05,9.852498300907953e-05,0
12,5,0.2,1,loguniform,11,size_scaled,0.004707082837572817,True,0.2660193885761942,0.01400617561007339,0.061158791809030125,0.060836898994280686,0.0563029127783602,0.05842671224379414,0.05630291277836025,0.21338522696525306,0
12,5,0.2,2,unit,11,fixed.1,0.1,False,1.0,1.134469614453339,1.1755848113892031,0.179181246086217,0.02259548487528871,0.06254448400383872,0.022595484875288747,0.004268570360897811,0
12,5,0.2,2,unit,11,fixed.1,0.1,True,1.0,1.134469614453339,1.1755848113892031,1.1495306533903094,0.9904486653455152,1.0756695711973083,0.9904486653455153,0.1410248269284118,0
12,5,0.2,2,unit,11,fixed.01,0.01,False,1.0,0.11344696144533373,0.11755848113892031,0.017917594692280048,0.0022590060452618173,0.006253959822236865,0.002259006045261821,0.0004217922602939711,0
12,5,0.2,2,unit,11,fixed.01,0.01,True,1.0,0.11344696144533373,0.11755848113892031,0.11495351951353072,0.09904540897681859,0.10756739065017151,0.09904540897681845,0.019856484923214877,0
12,5,0.2,2,unit,11,size_scaled,0.004707082837572817,False,1.0,0.05340042451941329,0.05533575089801395,0.008433960246662764,0.0010633328585626562,0.002943790694611703,0.0010633328585625639,0.00019840619950776497,0
12,5,0.2,2,unit,11,size_scaled,0.004707082837572817,True,1.0,0.05340042451941329,0.05533575089801395,0.05410957388207316,0.04662149447351617,0.05063286184119109,0.04662149447351627,0.009579130966428406,0
12,5,0.2,2,uniform,11,fixed.1,0.1,False,0.8455624962653525,0.3981473991009725,1.1755848113892031,0.05534310983368673,0.005802298760676795,0.010810761333320595,0.005802298760676838,0.0011904552344324988,0
12,5,0.2,2,uniform,11,fixed.1,0.1,True,0.8455624962653525,0.3981473991009725,1.1755848113892031,1.149535114511166,1.007241851460127,1.0824388094059796,1.0072418514601273,0.14785108541318678,0
12,5,0.2,2,uniform,11,fixed.01,0.01,False,0.8455624962653525,0.024886863327528097,0.11755848113892031,0.0004446303212599645,1.0957460462841247e-05,4.043394676811474e-05,1.095746046290517e-05,2.0803130770102873e-06,0
12,5,0.2,2,uniform,11,fixed.01,0.01,True,0.8455624962653525,0.024886863327528097,0.11755848113892031,0.1149535195135305,0.10129345756161762,0.1088274874377515,0.10129345756161766,0.021036144785461373,0
12,5,0.2,2,uniform,11,size_scaled,0.004707082837572817,False,0.8455624962653525,0.010875252512746236,0.05533575089801395,6.618581671169466e-06,1.3519927619698782e-07,6.016892646343308e-07,1.3519927621885586e-07,2.4890860294187373e-08,0
12,5,0.2,2,uniform,11,size_scaled,0.004707082837572817,True,0.8455624962653525,0.010875252512746236,0.05533575089801395,0.05410957388207316,0.04768469213280269,0.051226080236329796,0.04768469213280271,0.010154121344351466,0
12,5,0.2,2,loguniform,11,fixed.1,0.1,False,0.00575412481674431,0.6193736013379589,1.1755848113892031,0.44334282136710956,0.31641694748663673,0.39187042911743813,0.3164169474866368,1.3553673727364102,0
12,5,0.2,2,loguniform,11,fixed.1,0.1,True,0.00575412481674431,0.6193736013379589,1.1755848113892031,0.9866934194090171,0.696627202734167,0.7353315376206184,0.696627202734167,0.6051528098789992,0
12,5,0.2,2,loguniform,11,fixed.01,0.01,False,0.00575412481674431,0.03085753971966332,0.11755848113892031,0.009013577351249746,0.0016272519585474577,0.004136970359500447,0.0016272519585475338,0.0026976129382070835,0
12,5,0.2,2,loguniform,11,fixed.01,0.01,True,0.00575412481674431,0.03085753971966332,0.11755848113892031,0.11471268759171746,0.09967716306353291,0.10755982589231017,0.0996771630635329,0.15470684647593905,0
12,5,0.2,2,loguniform,11,size_scaled,0.004707082837572817,False,0.00575412481674431,0.011189646484364824,0.05533575089801395,0.002412777690826373,0.0004195516895908183,0.00110149292982753,0.0004195516895908376,0.0006909611619888937,0
12,5,0.2,2,loguniform,11,size_scaled,0.004707082837572817,True,0.00575412481674431,0.011189646484364824,0.05533575089801395,0.054020906551185424,0.047265275642488024,0.05089781422322248,0.04726527564248798,0.07879768430607136,0
12,9,0.6,0,unit,11,fixed.1,0.1,False,0.0,1.9746542771329771,1.9895103500672573,0.19461047813555,0.050337825432730535,0.06388636548777282,0.05033782543273052,0.027631877965044644,0
12,9,0.6,0,unit,11,fixed.1,0.1,True,0.0,1.9746542771329771,1.9895103500672573,1.9866185084435735,1.887326875652239,1.9339730877689398,1.8873268756522394,0.43152870708454755,0
12,9,0.6,0,unit,11,fixed.01,0.01,False,0.0,0.19746542771329878,0.19895103500672573,0.01945910149055341,0.0050316684500082585,0.0063868530133079915,0.005031668450008316,0.002669315526565297,0
12,9,0.6,0,unit,11,fixed.01,0.01,True,0.0,0.19746542771329878,0.19895103500672573,0.19866502930333074,0.1887348016584887,0.1933997155407703,0.18873480165848874,0.0913101666426165,0
12,9,0.6,0,unit,11,size_scaled,0.00344787585843499,False,0.0,0.06808362810882151,0.06859584706103443,0.006709256625611282,0.0017348568176431924,0.0022021076315956734,0.0017348568176432007,0.0009181075014664438,0
12,9,0.6,0,unit,11,size_scaled,0.00344787585843499,True,0.0,0.06808362810882151,0.06859584706103443,0.06849723584502332,0.06507341662848198,0.06668182102412157,0.06507341662848193,0.03428240380652023,0
12,9,0.6,0,uniform,11,fixed.1,0.1,False,1.0835026505326357,0.5328828989752603,1.9895103500672573,0.09478204237746324,0.01032979081172629,0.01796312090914287,0.010329790811726228,0.006880701970947867,0
12,9,0.6,0,uniform,11,fixed.1,0.1,True,1.0835026505326357,0.5328828989752603,1.9895103500672573,1.9866384963069137,1.927334910273243,1.9592811163117008,1.9273349102732436,0.5046162300968503,0
12,9,0.6,0,uniform,11,fixed.01,0.01,False,1.0835026505326357,0.02302601958074124,0.19895103500672573,0.0039838442550239606,7.16158385135646e-05,0.0003803118926983817,7.161583851349647e-05,3.855291531394226e-05,0
12,9,0.6,0,uniform,11,fixed.01,0.01,True,1.0835026505326357,0.02302601958074124,0.19895103500672573,0.19866502930333074,0.19369485426998342,0.19612310851672632,0.19369485426998345,0.11429883698822672,0
12,9,0.6,0,uniform,11,size_scaled,0.00344787585843499,False,1.0835026505326357,0.007939027554125566,0.06859584706103443,0.00040872787596635263,6.202462928006299e-06,3.716079557958274e-05,6.202462928012187e-06,3.063968569796035e-06,0
12,9,0.6,0,uniform,11,size_scaled,0.00344787585843499,True,1.0835026505326357,0.007939027554125566,0.06859584706103443,0.06849723584502332,0.06680207098319718,0.06762081311360535,0.06680207098319722,0.04344135540167223,0
12,9,0.6,0,loguniform,11,fixed.1,0.1,False,0.03914713664509667,1.0150693153254713,1.9895103500672573,0.8602700709488086,0.7662570267000156,0.8116065427912706,0.7662570267000156,,12
12,9,0.6,0,loguniform,11,fixed.1,0.1,True,0.03914713664509667,1.0150693153254713,1.9895103500672573,1.3210244128911968,1.171407674384954,1.2176586885519927,1.1714076743849537,8.879163014824915,0
12,9,0.6,0,loguniform,11,fixed.01,0.01,False,0.03914713664509667,0.05842125328132719,0.19895103500672573,0.007088362841405682,0.0023519990420723795,0.004666452064696805,0.0023519990420723786,0.21779799923450302,0
12,9,0.6,0,loguniform,11,fixed.01,0.01,True,0.03914713664509667,0.05842125328132719,0.19895103500672573,0.1971832603656279,0.19141447106642456,0.19426041996883053,0.1914144710664246,6.319300291880684,0
12,9,0.6,0,loguniform,11,size_scaled,0.00344787585843499,False,0.03914713664509667,0.015899502650177866,0.06859584706103443,0.0018774925310268975,0.00024000605608462264,0.0008777756575580192,0.00024000605608461936,0.019904366957875785,0
12,9,0.6,0,loguniform,11,size_scaled,0.00344787585843499,True,0.03914713664509667,0.015899502650177866,0.06859584706103443,0.06845147730950801,0.06656826739004056,0.06757768956135625,0.06656826739004056,3.8626766246616975,0
12,9,0.6,1,unit,11,fixed.1,0.1,False,0.0,2.016294674024733,2.0304162235969243,0.1946130734101359,0.052069672087230005,0.06613330739606837,0.05206967208722992,0.030928392713827312,0
12,9,0.6,1,unit,11,fixed.1,0.1,True,0.0,2.016294674024733,2.0304162235969243,2.021902098449156,1.9411993709588824,1.9792107678192037,1.9411993709588824,0.45437559865089433,0
12,9,0.6,1,unit,11,fixed.01,0.01,False,0.0,0.20162946740247456,0.20304162235969242,0.01945910149055341,0.005204842404930731,0.006611271265972718,0.005204842404930706,0.0029806638736971556,0
12,9,0.6,1,unit,11,fixed.01,0.01,True,0.0,0.20162946740247456,0.20304162235969242,0.20219338826269495,0.1941220618996805,0.19792354690725866,0.19412206189968054,0.0983591381487341,0
12,9,0.6,1,unit,11,size_scaled,0.00344787585843499,False,0.0,0.06951933730060844,0.07000623079914575,0.006709256625611282,0.0017945650474918931,0.0022794842591513653,0.001794565047491888,0.0010250219695677465,0
12,9,0.6,1,unit,11,size_scaled,0.00344787585843499,True,0.0,0.06951933730060844,0.07000623079914575,0.06971377021261183,0.06693087708135316,0.06824158191973617,0.06693087708135315,0.037062428739053764,0
12,9,0.6,1,uniform,11,fixed.1,0.1,False,0.13164750603955655,0.3161263923382398,2.0304162235969243,0.09173057825263387,0.013365219048800022,0.025822436168157603,0.013365219048800059,0.008906324674910463,0
12,9,0.6,1,uniform,11,fixed.1,0.1,True,0.13164750603955655,0.3161263923382398,2.0304162235969243,2.020862444657656,1.9799038239973126,1.9987471749445587,1.9799038239973124,0.503431651977043,0
12,9,0.6,1,uniform,11,fixed.01,0.01,False,0.13164750603955655,0.023025850940179282,0.20304162235969242,0.0037794339701291424,0.00010588178169629314,0.0003529629176175497,0.00010588178169629314,6.66104696241121e-05,0
12,9,0.6,1,uniform,11,fixed.01,0.01,True,0.13164750603955655,0.023025850940179282,0.20304162235969242,0.20219338826269473,0.19922102252291496,0.20100617452029645,0.19922102252291493,0.11435103782623561,0
12,9,0.6,1,uniform,11,size_scaled,0.00344787585843499,False,0.13164750603955655,0.00793902755412823,0.07000623079914575,0.00034329208777461595,6.330221596102256e-06,3.120862800543023e-05,6.330221596147674e-06,3.911122203252108e-06,0
12,9,0.6,1,uniform,11,size_scaled,0.00344787585843499,True,0.13164750603955655,0.00793902755412823,0.07000623079914575,0.06971377021261183,0.06871911190724897,0.06930766405807454,0.0687191119072489,0.04346160282048619,0
12,9,0.6,1,loguniform,11,fixed.1,0.1,False,0.10587987977915111,0.9776507365048415,2.0304162235969243,0.8391835678093941,0.7423204129863807,0.7801601569801132,0.7423204129863809,,12
12,9,0.6,1,loguniform,11,fixed.1,0.1,True,0.10587987977915111,0.9776507365048415,2.0304162235969243,1.4049983100071068,1.2509486300597317,1.3123698521047875,1.2509486300597314,9.312787623058146,0
12,9,0.6,1,loguniform,11,fixed.01,0.01,False,0.10587987977915111,0.0414685718598613,0.20304162235969242,0.007335467746519039,0.0013565885135224589,0.0018762232510724508,0.001356588513522455,0.14352058760092676,0
12,9,0.6,1,loguniform,11,fixed.01,0.01,True,0.10587987977915111,0.0414685718598613,0.20304162235969242,0.20204275012985984,0.19797031579108876,0.20021375978290318,0.19797031579108879,6.718713937041172,0
12,9,0.6,1,loguniform,11,size_scaled,0.00344787585843499,False,0.10587987977915111,0.010213683537331208,0.07000623079914575,0.0021698541327620224,7.423758480850453e-05,0.00039507678311798133,7.423758480850386e-05,0.008895126351186574,0
12,9,0.6,1,loguniform,11,size_scaled,0.00344787585843499,True,0.10587987977915111,0.010213683537331208,0.07000623079914575,0.0697137667973983,0.06865120454403656,0.06930188861683155,0.06865120454403655,4.157849574563717,0
12,9,0.6,2,unit,11,fixed.1,0.1,False,1.0,1.9598891112230792,1.9750547394203857,0.17919940959744696,0.045921855675802384,0.05876150912370637,0.04592185567580235,0.024971683491574054,0
12,9,0.6,2,unit,11,fixed.1,0.1,True,1.0,1.9598891112230792,1.9750547394203857,1.963240227318658,1.8698803225809821,1.9154785538282566,1.869880322580982,0.42324013575982117,0
12,9,0.6,2,unit,11,fixed.01,0.01,False,1.0,0.1959889111223081,0.19750547394203857,0.017917594692280714,0.004589934299182762,0.0058740619785035975,0.004589934299182845,0.0024198937028594805,0
12,9,0.6,2,unit,11,fixed.01,0.01,True,1.0,0.1959889111223081,0.19750547394203857,0.19632674728427157,0.18699028352649566,0.19155016927803747,0.1869902835264957,0.08870588202101169,0
12,9,0.6,2,unit,11,size_scaled,0.00344787585843499,False,1.0,0.06757454351795644,0.06809743555135157,0.006177764218073589,0.0015825523661954525,0.00202530364866349,0.0015825523661955148,0.0008325052771542921,0
12,9,0.6,2,unit,11,size_scaled,0.00344787585843499,True,1.0,0.06757454351795644,0.06809743555135157,0.0676910252326508,0.06447192843329189,0.066044120433288,0.06447192843329182,0.03325011741608964,0
12,9,0.6,2,uniform,11,fixed.1,0.1,False,1.4750407491798536,0.39784505495885725,1.9750547394203857,0.08924707731247494,0.01459778380781874,0.022160406995710424,0.014597783807818768,0.009283218400819656,0
12,9,0.6,2,uniform,11,fixed.1,0.1,True,1.4750407491798536,0.39784505495885725,1.9750547394203857,1.963035945047673,1.9012043944489654,1.9374223972403684,1.9012043944489652,0.48992420286213445,0
12,9,0.6,2,uniform,11,fixed.01,0.01,False,1.4750407491798536,0.023029131798989688,0.19750547394203857,0.005723370120462867,0.0001890864331907761,0.0005237891692726482,0.000189086433190766,0.00011499088788429386,0
12,9,0.6,2,uniform,11,fixed.01,0.01,True,1.4750407491798536,0.023029131798989688,0.19750547394203857,0.19632674728427157,0.19139113139248765,0.19427356202655033,0.19139113139248756,0.10877091464607935,0
12,9,0.6,2,uniform,11,size_scaled,0.00344787585843499,False,1.4750407491798536,0.007939027554538569,0.06809743555135157,0.0013349808440332733,3.7589511786112976e-05,0.00012136192155765002,3.758951178608102e-05,2.2674868254348352e-05,0
12,9,0.6,2,uniform,11,size_scaled,0.00344787585843499,True,1.4750407491798536,0.007939027554538569,0.06809743555135157,0.0676910252326508,0.06601689128770123,0.066983112522772,0.06601689128770122,0.04116968395074433,0
12,9,0.6,2,loguniform,11,fixed.1,0.1,False,0.19231855770710274,0.8298040478378739,1.9750547394203857,0.677615420186487,0.6077009183640834,0.627520444454351,0.6077009183640835,,12
12,9,0.6,2,loguniform,11,fixed.1,0.1,True,0.19231855770710274,0.8298040478378739,1.9750547394203857,1.438356863828331,1.3081012598927007,1.334172280137595,1.3081012598927009,8.135693948278073,0
12,9,0.6,2,loguniform,11,fixed.01,0.01,False,0.19231855770710274,0.027896956803977357,0.19750547394203857,0.00548014147987215,0.0007128391024626353,0.0014570851361061093,0.0007128391024626389,0.056600860295078416,0
12,9,0.6,2,loguniform,11,fixed.01,0.01,True,0.19231855770710274,0.027896956803977357,0.19750547394203857,0.19629438066792765,0.1908673787232158,0.19356507136514467,0.19086737872321577,5.593286013078127,0
12,9,0.6,2,loguniform,11,size_scaled,0.00344787585843499,False,0.19231855770710274,0.0071055467003033335,0.06809743555135157,0.0010556448925961165,4.518593326988639e-05,9.829242021371087e-05,4.518593326988234e-05,0.00352770144928094,0
12,9,0.6,2,loguniform,11,size_scaled,0.00344787585843499,True,0.19231855770710274,0.0071055467003033335,0.06809743555135157,0.06769101594386111,0.06600929486621744,0.0669118839120159,0.06600929486621744,3.326120737668742,0
24,9,0.2,0,unit,23,fixed.1,0.1,False,1.0,4.058761632955953,4.075673019595602,0.2398109955318386,0.04844746730321454,0.0683144248550902,0.048447467303214614,0.01275047285035621,0
24,9,0.2,0,unit,23,fixed.1,0.1,True,1.0,4.058761632955953,4.075673019595602,4.0678343030154345,3.880640997140896,3.94655224537635,3.8806409971408957,0.33612148891615595,0
24,9,0.2,0,unit,23,fixed.01,0.01,False,1.0,0.4058761632955985,0.4075673019595602,0.02397895272798367,0.004842682768938937,0.006829542432585267,0.004842682768939029,0.001245263314346802,0
24,9,0.2,0,unit,23,fixed.01,0.01,True,1.0,0.4058761632955985,0.4075673019595602,0.4067847929075392,0.3880661636754721,0.3946570936230682,0.38806616367547203,0.08399658144724727,0
24,9,0.2,0,unit,23,size_scaled,0.0008244920531040192,False,1.0,0.033464167118154364,0.033603600157070354,0.0019770455965981704,0.00039927534586954,0.00056309034620039,0.00039927534586960595,0.00010243172830526105,0
24,9,0.2,0,unit,23,size_scaled,0.0008244920531040192,True,1.0,0.033464167118154364,0.033603600157070354,0.03353908290758301,0.03199574680289888,0.03253916373933441,0.03199574680289877,0.008183857912782965,0
24,9,0.2,0,uniform,23,fixed.1,0.1,False,1.4369762178845953,0.7641268512456723,4.075673019595602,0.15975013233716506,0.014599552869605658,0.028679320303836242,0.014599552869605681,0.004193345581713165,0
24,9,0.2,0,uniform,23,fixed.1,0.1,True,1.4369762178845953,0.7641268512456723,4.075673019595602,4.067835661246279,3.9144889115745043,3.984606170752234,3.9144889115745047,0.35948791052625456,0
24,9,0.2,0,uniform,23,fixed.01,0.01,False,1.4369762178845953,0.030910604176156653,0.4075673019595602,0.00485547352201765,0.00016256881326714547,0.0010628588612653367,0.00016256881326708514,4.5187201736155334e-05,0
24,9,0.2,0,uniform,23,fixed.01,0.01,True,1.4369762178845953,0.030910604176156653,0.4075673019595602,0.4067847929075393,0.39274627763114395,0.3999119128362032,0.3927462776311439,0.09293518860068707,0
24,9,0.2,0,uniform,23,size_scaled,0.0008244920531040192,False,1.4369762178845953,0.0025485399385996033,0.033603600157070354,2.7560619493272043e-06,4.997877186021226e-08,5.991439020469613e-07,4.9978771834065704e-08,1.3398512931084294e-08,0
24,9,0.2,0,uniform,23,size_scaled,0.0008244920531040192,True,1.4369762178845953,0.0025485399385996033,0.033603600157070354,0.03353908290758301,0.032394972169996594,0.03297303598159895,0.03239497216999665,0.009154521133419179,0
24,9,0.2,0,loguniform,23,fixed.1,0.1,False,0.06163601764397664,1.9630500271004192,4.075673019595602,1.5501180963826524,1.3870073512615746,1.4879251536367353,1.3870073512615748,,24
24,9,0.2,0,loguniform,23,fixed.1,0.1,True,0.06163601764397664,1.9630500271004192,4.075673019595602,3.146991518765158,2.542081113182536,2.69706697081559,2.5420811131825354,4.228290809714591,0
24,9,0.2,0,loguniform,23,fixed.01,0.01,False,0.06163601764397664,0.10942872573153584,0.4075673019595602,0.012744266734376009,0.0018009666192540315,0.004456598605766526,0.0018009666192540334,0.03809673787975676,0
24,9,0.2,0,loguniform,23,fixed.01,0.01,True,0.06163601764397664,0.10942872573153584,0.4075673019595602,0.4062341996824892,0.391107879825157,0.3991456334862842,0.391107879825157,2.980764692422094,0
24,9,0.2,0,loguniform,23,size_scaled,0.0008244920531040192,False,0.06163601764397664,0.002854384644570218,0.033603600157070354,0.00047386623407719153,2.1634674397682484e-05,0.00017759799466415815,2.163467439767382e-05,0.0003912624619334948,0
24,9,0.2,0,loguniform,23,size_scaled,0.0008244920531040192,True,0.06163601764397664,0.002854384644570218,0.033603600157070354,0.03353908290758312,0.032373387474370754,0.032973035772178444,0.03237338747437074,0.6305479677557156,0
24,9,0.2,1,unit,23,fixed.1,0.1,False,0.0,4.080487442953988,4.097179521765991,0.23028303151173235,0.046426037444231356,0.06353644515533596,0.046426037444231384,0.013266479619341735,0
24,9,0.2,1,unit,23,fixed.1,0.1,True,0.0,4.080487442953988,4.097179521765991,4.094707638914328,3.9280363397496796,3.9934424288857526,3.92803633974968,0.3598196434261343,0
24,9,0.2,1,unit,23,fixed.01,0.01,False,0.0,0.4080487442954066,0.4097179521765991,0.023025850929940805,0.00464056967881968,0.006351884915773098,0.004640569678819771,0.001296193035574519,0
24,9,0.2,1,unit,23,fixed.01,0.01,True,0.0,0.4080487442954066,0.4097179521765991,0.4094730342074875,0.3928056680405715,0.39934632251604363,0.39280566804057143,0.09251058659737121,0
24,9,0.2,1,unit,23,size_scaled,0.0008244920531040192,False,0.0,0.03364329469506799,0.03378091955836585,0.0018984631107699101,0.0003826112822063884,0.0005237078635289549,0.0003826112822064483,0.00010662560881747006,0
24,9,0.2,1,unit,23,size_scaled,0.0008244920531040192,True,0.0,0.03364329469506799,0.03378091955836585,0.03376072626644633,0.032386515171366495,0.03292578693507919,0.032386515171366474,0.009092397984777227,0
24,9,0.2,1,uniform,23,fixed.1,0.1,False,0.27560618542643134,0.7152138879957608,4.097179521765991,0.11974650930180841,0.014395183402054838,0.027366947017249732,0.01439518340205484,0.004496109928560807,0
24,9,0.2,1,uniform,23,fixed.1,0.1,True,0.27560618542643134,0.7152138879957608,4.097179521765991,4.094722845590516,3.9600671937918563,4.016617673078773,3.9600671937918563,0.3816837136528302,0
24,9,0.2,1,uniform,23,fixed.01,0.01,False,0.27560618542643134,0.03091160187968711,0.4097179521765991,0.007377333936550379,0.000168387062798607,0.0006004731438733479,0.00016838706279865648,4.954824364320626e-05,0
24,9,0.2,1,uniform,23,fixed.01,0.01,True,0.27560618542643134,0.03091160187968711,0.4097179521765991,0.4094730342074875,0.39727785065659255,0.40312883574019054,0.39727785065659255,0.10107313063785046,0
24,9,0.2,1,uniform,23,size_scaled,0.0008244920531040192,False,0.27560618542643134,0.0025485399385996033,0.03378091955836585,0.00023811806463314156,9.412637815789825e-07,1.0353375927252273e-05,9.412637815934636e-07,2.7068801439905643e-07,0
24,9,0.2,1,uniform,23,size_scaled,0.0008244920531040192,True,0.27560618542643134,0.0025485399385996033,0.03378091955836585,0.03376072626644633,0.03276818518979135,0.033253027698276316,0.03276818518979127,0.010030284590151109,0
24,9,0.2,1,loguniform,23,fixed.1,0.1,False,0.013249964344433651,2.306156463643725,4.097179521765991,1.89414801268837,1.7234086287247383,1.8223216416851822,1.723408628724738,,24
24,9,0.2,1,loguniform,23,fixed.1,0.1,True,0.013249964344433651,2.306156463643725,4.097179521765991,3.044562894337354,2.2510537484691735,2.3569369429702594,2.2510537484691735,4.745704966790502,0
24,9,0.2,1,loguniform,23,fixed.01,0.01,False,0.013249964344433651,0.09296888876987303,0.4097179521765991,0.009334526144313432,0.0015912567312884737,0.0026361221627659304,0.001591256731288463,0.04699445438043321,0
24,9,0.2,1,loguniform,23,fixed.01,0.01,True,0.013249964344433651,0.09296888876987303,0.4097179521765991,0.4084709032074409,0.3958549809881026,0.4018354622268139,0.3958549809881027,3.4945051890598937,0
24,9,0.2,1,loguniform,23,size_scaled,0.0008244920531040192,False,0.013249964344433651,0.002630214022047106,0.03378091955836585,0.0002615592164797176,7.98438848637947e-06,3.667489865311069e-05,7.984388486369462e-06,0.0002550481221820315,0
24,9,0.2,1,loguniform,23,size_scaled,0.0008244920531040192,True,0.013249964344433651,0.002630214022047106,0.03378091955836585,0.03376072626644636,0.03276114206508652,0.03324867707737822,0.03276114206508653,0.7887420169459398,0
24,11,0.2,2,unit,23,fixed.1,0.1,False,0.0,4.346666223637328,4.361407449774415,0.2772844179543452,0.05283524999469694,0.07873878913500487,0.05283524999469694,0.016516450945087073,0
24,11,0.2,2,unit,23,fixed.1,0.1,True,0.0,4.346666223637328,4.361407449774415,4.360843921105031,4.180324351097214,4.240453375001964,4.180324351097215,0.3837287990077837,0
24,11,0.2,2,unit,23,fixed.01,0.01,False,0.0,0.43466662236372855,0.4361407449774415,0.027725887222398438,0.005281196619605835,0.007872105594671552,0.005281196619605855,0.0016058537815387824,0
24,11,0.2,2,unit,23,fixed.01,0.01,True,0.0,0.43466662236372855,0.4361407449774415,0.4360871166010827,0.41803476348958524,0.42404758255651953,0.4180347634895852,0.10352526608636652,0
24,11,0.2,2,unit,23,size_scaled,0.0007554934627250839,False,0.0,0.032838779166059595,0.032950148165850505,0.002094672654477492,0.0003989909521478357,0.0005947324314656832,0.0003989909521478763,0.00012098250672564158,0
24,11,0.2,2,unit,23,size_scaled,0.0007554934627250839,True,0.0,0.032838779166059595,0.032950148165850505,0.032946096577074924,0.03158225310082079,0.032036517650582574,0.03158225310082077,0.009483945899320452,0
24,11,0.2,2,uniform,23,fixed.1,0.1,False,0.23977069274654816,1.2543129343319812,4.361407449774415,0.12398335955550577,0.017639582749749395,0.028576669971209778,0.017639582749749416,0.006577714073655129,0
24,11,0.2,2,uniform,23,fixed.1,0.1,True,0.23977069274654816,1.2543129343319812,4.361407449774415,4.3571835969956325,4.215520018342162,4.277864094149737,4.215520018342162,0.4332687587927111,0
24,11,0.2,2,uniform,23,fixed.01,0.01,False,0.23977069274654816,0.07781057709429362,0.4361407449774415,0.00410398989773153,0.00010024259169377528,0.00028942693096012384,0.00010024259169374068,3.9009366799895584e-05,0
24,11,0.2,2,uniform,23,fixed.01,0.01,True,0.23977069274654816,0.07781057709429362,0.4361407449774415,0.4360871166010827,0.4232157175174973,0.4294205071858612,0.4232157175174973,0.12383680100298657,0
24,11,0.2,2,uniform,23,size_scaled,0.0007554934627250839,False,0.23977069274654816,0.0023377711758545416,0.032950148165850505,9.513101084657194e-08,5.017712948039649e-10,4.1361307712151074e-09,5.017712634280969e-10,2.079766844853559e-10,0
24,11,0.2,2,uniform,23,size_scaled,0.0007554934627250839,True,0.23977069274654816,0.0023377711758545416,0.032950148165850505,0.032946096577074924,0.03198124355119739,0.03244463302653844,0.031981243551197434,0.01158248249887541,0
24,11,0.2,2,loguniform,23,fixed.1,0.1,False,0.029534568938132444,2.244570606358164,4.361407449774415,1.8666457425788305,1.7277203940249135,1.7767248466733132,1.7277203940249137,,24
24,11,0.2,2,loguniform,23,fixed.1,0.1,True,0.029534568938132444,2.244570606358164,4.361407449774415,2.7816838987758272,2.5054392070669977,2.5918696678452315,2.5054392070669973,7.06931379536789,0
24,11,0.2,2,loguniform,23,fixed.01,0.01,False,0.029534568938132444,0.0892286513560418,0.4361407449774415,0.008965589292448561,0.0013089763421426511,0.0036436470646176167,0.001308976342142651,0.0723831743320249,0
24,11,0.2,2,loguniform,23,fixed.01,0.01,True,0.029534568938132444,0.0892286513560418,0.4361407449774415,0.4351823071002313,0.4220069837670484,0.428625687995066,0.4220069837670484,5.665657858938151,0
